cve_id,package_guess,cwe_id,cvss_base_score,cvss_exploitability,vuln_count_12m,days_since_patch,patch_lag_days,has_exploit,dependency_depth,maintainer_activity,severity_label
CVE-2012-6347,scripting,CWE-79,6.1,2.8,22.0,,,1,,,MEDIUM
CVE-2017-1000506,version,CWE-79,6.1,2.8,14.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2017-1000507,version,CWE-79,5.4,2.3,15.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2017-1000508,version,CWE-79,6.1,2.8,16.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2017-1000509,version,CWE-79,5.4,2.3,17.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2017-1000510,version,CWE-79,5.4,2.3,18.0,0.0,0.0,1,0.0,0.0,MEDIUM
CVE-2018-1000022,version,CWE-862,5.3,1.6,19.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2018-1000058,and,CWE-502,8.8,2.8,144.0,,,0,,,HIGH
CVE-2017-18176,has,CWE-79,5.4,2.3,4.0,286.0,286.0,1,0.0,0.0,MEDIUM
CVE-2018-2371,service,CWE-79,6.1,2.8,1.0,438.0,438.0,0,0.0,0.0,MEDIUM
CVE-2017-1682,and,CWE-79,5.4,2.3,144.0,,,0,,,MEDIUM
CVE-2016-8511,vulnerability,CWE-502,9.8,3.9,20.0,,,0,,,CRITICAL
CVE-2017-18089,view,CWE-79,5.4,2.3,1.0,,,0,,,MEDIUM
CVE-2017-18090,resources,CWE-79,6.1,2.8,4.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2017-18091,admin,CWE-79,4.8,1.7,1.0,,,0,,,MEDIUM
CVE-2017-18092,print,CWE-79,5.4,2.3,1.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2017-18093,resources,CWE-79,4.8,1.7,5.0,0.0,0.0,0,0.0,0.0,MEDIUM
CVE-2017-16670,project,CWE-94,7.8,1.8,1.0,,,0,,,HIGH
CVE-2017-16356,before,CWE-79,6.1,2.8,29.0,2121.0,2121.0,1,0.0,0.0,MEDIUM
CVE-2018-7205,vulnerability,CWE-79,4.8,1.7,21.0,,,1,,,MEDIUM
CVE-2018-7277,issue,CWE-79,6.1,2.8,27.0,1457.0,1457.0,1,0.0,0.0,MEDIUM
CVE-2018-7278,issue,CWE-79,6.1,2.8,28.0,1457.0,1457.0,1,0.0,0.0,MEDIUM
CVE-2017-1462,and,CWE-79,5.4,2.3,143.0,,,0,,,MEDIUM
